T�tulo de trazado:  E1,,,,T�tulo
20392,06/22/21 10:02:24 PM,24.048,31.248,60.4
20393,06/22/21 10:03:24 PM,19.224,40.860,42.1
20394,06/22/21 10:04:24 PM,19.224,38.484,59.0
20395,06/22/21 10:05:24 PM,21.636,40.860,70.2
20396,06/22/21 10:06:24 PM,14.436,20.448,39.3
20397,06/22/21 10:07:24 PM,26.460,36.072,53.3
20398,06/22/21 10:08:24 PM,25.236,38.484,63.2
20399,06/22/21 10:09:24 PM,19.224,40.860,46.3
20400,06/22/21 10:10:24 PM,16.848,25.236,50.5
20401,06/22/21 10:11:24 PM,21.636,33.660,57.6
20402,06/22/21 10:12:24 PM,20.448,31.248,36.5
20403,06/22/21 10:13:24 PM,13.212,19.224,54.8
20404,06/22/21 10:14:24 PM,20.448,45.684,49.1
20405,06/22/21 10:15:24 PM,20.448,28.872,25.3
20406,06/22/21 10:16:24 PM,25.236,38.484,21.1
20407,06/22/21 10:17:24 PM,25.236,37.260,12.6
20408,06/22/21 10:18:24 PM,27.648,45.684,39.3
20409,06/22/21 10:19:24 PM,15.624,20.448,18.3
20410,06/22/21 10:20:24 PM,15.624,21.636,53.3
20411,06/22/21 10:21:24 PM,20.448,30.060,23.9
20412,06/22/21 10:22:24 PM,20.448,28.872,35.1
20413,06/22/21 10:23:24 PM,14.436,21.636,37.9
20414,06/22/21 10:24:24 PM,27.648,48.096,28.1
20415,06/22/21 10:25:24 PM,25.236,43.272,30.9
20416,06/22/21 10:26:24 PM,24.048,39.672,49.1
20417,06/22/21 10:27:24 PM,21.636,28.872,36.5
20418,06/22/21 10:28:24 PM,24.048,43.272,39.3
20419,06/22/21 10:29:24 PM,22.860,32.472,36.5
20420,06/22/21 10:30:24 PM,22.860,40.860,14.0
20421,06/22/21 10:31:24 PM,13.212,24.048,57.6
20422,06/22/21 10:32:24 PM,15.624,19.224,35.1
20423,06/22/21 10:33:24 PM,16.848,22.860,42.1
20424,06/22/21 10:34:24 PM,25.236,30.060,19.7
20425,06/22/21 10:35:24 PM,25.236,34.848,1.4
20426,06/22/21 10:36:24 PM,24.048,40.860,40.7
20427,06/22/21 10:37:24 PM,21.636,27.648,30.9
20428,06/22/21 10:38:24 PM,27.648,45.684,11.2
20429,06/22/21 10:39:24 PM,19.224,31.248,53.3
20430,06/22/21 10:40:24 PM,30.060,37.260,28.1
20431,06/22/21 10:41:24 PM,22.860,28.872,42.1
20432,06/22/21 10:42:24 PM,30.060,36.072,33.7
20433,06/22/21 10:43:24 PM,22.860,28.872,29.5
20434,06/22/21 10:44:24 PM,22.860,32.472,22.5
20435,06/22/21 10:45:24 PM,16.848,28.872,39.3
20436,06/22/21 10:46:24 PM,21.636,31.248,21.1
20437,06/22/21 10:47:24 PM,16.848,30.060,18.3
20438,06/22/21 10:48:24 PM,18.036,22.860,54.8
20439,06/22/21 10:49:24 PM,20.448,32.472,54.8
20440,06/22/21 10:50:24 PM,28.872,43.272,57.6
20441,06/22/21 10:51:24 PM,16.848,25.236,44.9
20442,06/22/21 10:52:24 PM,28.872,45.684,57.6
20443,06/22/21 10:53:24 PM,21.636,32.472,53.3
20444,06/22/21 10:54:24 PM,24.048,33.660,54.8
20445,06/22/21 10:55:24 PM,20.448,28.872,56.2
20446,06/22/21 10:56:24 PM,21.636,28.872,50.5
20447,06/22/21 10:57:24 PM,18.036,26.460,30.9
20448,06/22/21 10:58:24 PM,19.224,26.460,64.6
20449,06/22/21 10:59:24 PM,18.036,26.460,68.8
20450,06/22/21 11:00:24 PM,22.860,30.060,16.8
20451,06/22/21 11:01:24 PM,25.236,36.072,12.6
20452,06/22/21 11:02:24 PM,21.636,30.060,21.1
20453,06/22/21 11:03:24 PM,20.448,39.672,37.9
20454,06/22/21 11:04:24 PM,20.448,34.848,60.4
20455,06/22/21 11:05:24 PM,22.860,34.848,35.1
20456,06/22/21 11:06:24 PM,16.848,27.648,39.3
20457,06/22/21 11:07:24 PM,19.224,28.872,54.8
20458,06/22/21 11:08:24 PM,21.636,30.060,57.6
20459,06/22/21 11:09:24 PM,19.224,37.260,44.9
20460,06/22/21 11:10:24 PM,25.236,38.484,32.3
20461,06/22/21 11:11:24 PM,13.212,28.872,49.1
20462,06/22/21 11:12:24 PM,22.860,27.648,40.7
20463,06/22/21 11:13:24 PM,24.048,33.660,33.7
20464,06/22/21 11:14:24 PM,16.848,32.472,53.3
20465,06/22/21 11:15:24 PM,18.036,21.636,23.9
20466,06/22/21 11:16:24 PM,20.448,27.648,63.2
20467,06/22/21 11:17:24 PM,18.036,24.048,35.1
20468,06/22/21 11:18:24 PM,15.624,19.224,49.1
20469,06/22/21 11:19:24 PM,20.448,32.472,47.7
20470,06/22/21 11:20:24 PM,16.848,30.060,56.2
20471,06/22/21 11:21:24 PM,20.448,42.084,49.1
20472,06/22/21 11:22:24 PM,16.848,22.860,35.1
20473,06/22/21 11:23:24 PM,18.036,30.060,54.8
20474,06/22/21 11:24:24 PM,18.036,37.260,47.7
20475,06/22/21 11:25:24 PM,22.860,33.660,56.2
20476,06/22/21 11:26:24 PM,13.212,16.848,47.7
20477,06/22/21 11:27:24 PM,24.048,30.060,61.8
20478,06/22/21 11:28:24 PM,16.848,28.872,54.8
20479,06/22/21 11:29:24 PM,21.636,48.096,49.1
20480,06/22/21 11:30:24 PM,19.224,31.248,64.6
20481,06/22/21 11:31:24 PM,22.860,31.248,67.4
20482,06/22/21 11:32:24 PM,20.448,31.248,37.9
20483,06/22/21 11:33:24 PM,15.624,22.860,47.7
20484,06/22/21 11:34:24 PM,15.624,25.236,40.7
20485,06/22/21 11:35:24 PM,18.036,21.636,46.3
20486,06/22/21 11:36:24 PM,14.436,38.484,59.0
20487,06/22/21 11:37:24 PM,24.048,42.084,32.3
20488,06/22/21 11:38:24 PM,21.636,36.072,23.9
20489,06/22/21 11:39:24 PM,16.848,22.860,36.5
20490,06/22/21 11:40:24 PM,16.848,32.472,59.0
20491,06/22/21 11:41:24 PM,26.460,36.072,9.8
20492,06/22/21 11:42:24 PM,16.848,24.048,8.4
20493,06/22/21 11:43:24 PM,20.448,27.648,53.3
20494,06/22/21 11:44:24 PM,20.448,32.472,54.8
20495,06/22/21 11:45:24 PM,21.636,36.072,35.1
20496,06/22/21 11:46:24 PM,15.624,25.236,40.7
20497,06/22/21 11:47:24 PM,21.636,37.260,50.5
20498,06/22/21 11:48:24 PM,21.636,30.060,49.1
20499,06/22/21 11:49:24 PM,27.648,48.096,352.4
20500,06/22/21 11:50:24 PM,19.224,37.260,9.8
20501,06/22/21 11:51:24 PM,19.224,28.872,37.9
20502,06/22/21 11:52:24 PM,24.048,45.684,5.6
20503,06/22/21 11:53:24 PM,24.048,43.272,36.5
20504,06/22/21 11:54:24 PM,20.448,30.060,28.1
20505,06/22/21 11:55:24 PM,12.024,18.036,54.8
20506,06/22/21 11:56:24 PM,15.624,28.872,40.7
20507,06/22/21 11:57:24 PM,21.636,30.060,36.5
20508,06/22/21 11:58:24 PM,21.636,30.060,29.5
20509,06/22/21 11:59:24 PM,21.636,32.472,56.2
20510,06/23/21 12:00:24 AM,24.048,42.084,40.7
20511,06/23/21 12:01:24 AM,19.224,27.648,47.7
20512,06/23/21 12:02:24 AM,18.036,27.648,33.7
20513,06/23/21 12:03:24 AM,16.848,31.248,40.7
20514,06/23/21 12:04:24 AM,16.848,27.648,46.3
20515,06/23/21 12:05:24 AM,22.860,32.472,25.3
20516,06/23/21 12:06:24 AM,18.036,22.860,49.1
20517,06/23/21 12:07:24 AM,14.436,40.860,35.1
20518,06/23/21 12:08:24 AM,13.212,19.224,32.3
20519,06/23/21 12:09:24 AM,12.024,20.448,49.1
20520,06/23/21 12:10:24 AM,13.212,19.224,42.1
20521,06/23/21 12:11:24 AM,13.212,26.460,23.9
20522,06/23/21 12:12:24 AM,21.636,34.848,26.7
20523,06/23/21 12:13:24 AM,13.212,34.848,23.9
20524,06/23/21 12:14:24 AM,24.048,32.472,12.6
20525,06/23/21 12:15:24 AM,27.648,38.484,26.7
20526,06/23/21 12:16:24 AM,26.460,34.848,43.5
20527,06/23/21 12:17:24 AM,22.860,34.848,40.7
20528,06/23/21 12:18:24 AM,21.636,27.648,29.5
20529,06/23/21 12:19:24 AM,24.048,37.260,39.3
20530,06/23/21 12:20:24 AM,22.860,33.660,51.9
20531,06/23/21 12:21:24 AM,26.460,34.848,28.1
20532,06/23/21 12:22:24 AM,26.460,37.260,30.9
20533,06/23/21 12:23:24 AM,20.448,32.472,43.5
20534,06/23/21 12:24:24 AM,25.236,39.672,33.7
20535,06/23/21 12:25:24 AM,27.648,34.848,43.5
20536,06/23/21 12:26:24 AM,24.048,28.872,44.9
20537,06/23/21 12:27:24 AM,24.048,28.872,39.3
20538,06/23/21 12:28:24 AM,21.636,38.484,49.1
20539,06/23/21 12:29:24 AM,20.448,30.060,39.3
20540,06/23/21 12:30:24 AM,20.448,34.848,44.9
20541,06/23/21 12:31:24 AM,18.036,22.860,49.1
20542,06/23/21 12:32:24 AM,26.460,28.872,43.5
20543,06/23/21 12:33:24 AM,25.236,30.060,39.3
20544,06/23/21 12:34:24 AM,19.224,22.860,40.7
20545,06/23/21 12:35:24 AM,16.848,22.860,30.9
20546,06/23/21 12:36:24 AM,21.636,30.060,46.3
20547,06/23/21 12:37:24 AM,19.224,22.860,39.3
20548,06/23/21 12:38:24 AM,18.036,21.636,44.9
20549,06/23/21 12:39:24 AM,21.636,24.048,30.9
20550,06/23/21 12:40:24 AM,20.448,25.236,47.7
20551,06/23/21 12:41:24 AM,19.224,27.648,36.5
20552,06/23/21 12:42:24 AM,24.048,33.660,33.7
20553,06/23/21 12:43:24 AM,27.648,36.072,35.1
20554,06/23/21 12:44:24 AM,27.648,32.472,35.1
20555,06/23/21 12:45:24 AM,27.648,34.848,44.9
20556,06/23/21 12:46:24 AM,22.860,37.260,40.7
20557,06/23/21 12:47:24 AM,26.460,38.484,37.9
20558,06/23/21 12:48:24 AM,22.860,32.472,56.2
20559,06/23/21 12:49:24 AM,30.060,39.672,11.2
20560,06/23/21 12:50:24 AM,22.860,32.472,26.7
20561,06/23/21 12:51:24 AM,20.448,34.848,43.5
20562,06/23/21 12:52:24 AM,21.636,40.860,21.1
20563,06/23/21 12:53:24 AM,22.860,38.484,29.5
20564,06/23/21 12:54:24 AM,22.860,36.072,44.9
20565,06/23/21 12:55:24 AM,18.036,24.048,43.5
20566,06/23/21 12:56:24 AM,14.436,18.036,23.9
20567,06/23/21 12:57:24 AM,22.860,36.072,46.3
20568,06/23/21 12:58:24 AM,18.036,21.636,33.7
20569,06/23/21 12:59:24 AM,24.048,32.472,30.9
20570,06/23/21 01:00:24 AM,26.460,32.472,40.7
20571,06/23/21 01:01:24 AM,24.048,28.872,44.9
20572,06/23/21 01:02:24 AM,24.048,31.248,36.5
20573,06/23/21 01:03:24 AM,24.048,31.248,36.5
20574,06/23/21 01:04:24 AM,25.236,31.248,37.9
20575,06/23/21 01:05:24 AM,25.236,34.848,39.3
20576,06/23/21 01:06:24 AM,24.048,27.648,42.1
20577,06/23/21 01:07:24 AM,22.860,26.460,42.1
20578,06/23/21 01:08:24 AM,22.860,31.248,44.9
20579,06/23/21 01:09:24 AM,22.860,28.872,40.7
20580,06/23/21 01:10:24 AM,19.224,22.860,46.3
20581,06/23/21 01:11:24 AM,22.860,27.648,42.1
20582,06/23/21 01:12:24 AM,21.636,28.872,36.5
20583,06/23/21 01:13:24 AM,19.224,21.636,29.5
20584,06/23/21 01:14:24 AM,25.236,31.248,47.7
20585,06/23/21 01:15:24 AM,20.448,27.648,36.5
20586,06/23/21 01:16:24 AM,15.624,19.224,40.7
20587,06/23/21 01:17:24 AM,19.224,22.860,42.1
20588,06/23/21 01:18:24 AM,20.448,25.236,54.8
20589,06/23/21 01:19:24 AM,24.048,28.872,46.3
20590,06/23/21 01:20:24 AM,25.236,31.248,44.9
20591,06/23/21 01:21:24 AM,20.448,22.860,39.3
20592,06/23/21 01:22:24 AM,21.636,25.236,33.7
20593,06/23/21 01:23:24 AM,20.448,24.048,40.7
20594,06/23/21 01:24:24 AM,19.224,24.048,36.5
20595,06/23/21 01:25:24 AM,20.448,24.048,40.7
20596,06/23/21 01:26:24 AM,15.624,21.636,30.9
20597,06/23/21 01:27:24 AM,18.036,21.636,36.5
20598,06/23/21 01:28:24 AM,16.848,21.636,39.3
20599,06/23/21 01:29:24 AM,18.036,21.636,43.5
20600,06/23/21 01:30:24 AM,18.036,21.636,37.9
20601,06/23/21 01:31:24 AM,19.224,24.048,49.1
20602,06/23/21 01:32:24 AM,15.624,19.224,40.7
20603,06/23/21 01:33:24 AM,19.224,21.636,36.5
20604,06/23/21 01:34:24 AM,19.224,24.048,40.7
20605,06/23/21 01:35:24 AM,21.636,27.648,39.3
20606,06/23/21 01:36:24 AM,20.448,26.460,37.9
20607,06/23/21 01:37:24 AM,20.448,28.872,43.5
20608,06/23/21 01:38:24 AM,20.448,25.236,44.9
20609,06/23/21 01:39:24 AM,18.036,25.236,39.3
20610,06/23/21 01:40:24 AM,22.860,30.060,43.5
20611,06/23/21 01:41:24 AM,18.036,31.248,21.1
20612,06/23/21 01:42:24 AM,19.224,32.472,43.5
20613,06/23/21 01:43:24 AM,13.212,19.224,73.0
20614,06/23/21 01:44:24 AM,16.848,22.860,60.4
20615,06/23/21 01:45:24 AM,15.624,20.448,61.8
20616,06/23/21 01:46:24 AM,12.024,18.036,50.5
20617,06/23/21 01:47:24 AM,15.624,20.448,59.0
20618,06/23/21 01:48:24 AM,13.212,32.472,16.8
20619,06/23/21 01:49:24 AM,18.036,28.872,25.3
20620,06/23/21 01:50:24 AM,12.024,22.860,57.6
20621,06/23/21 01:51:24 AM,13.212,18.036,29.5
20622,06/23/21 01:52:24 AM,16.848,26.460,43.5
20623,06/23/21 01:53:24 AM,15.624,21.636,39.3
20624,06/23/21 01:54:24 AM,15.624,20.448,21.1
20625,06/23/21 01:55:24 AM,21.636,31.248,21.1
20626,06/23/21 01:56:24 AM,13.212,22.860,53.3
20627,06/23/21 01:57:24 AM,16.848,19.224,44.9
20628,06/23/21 01:58:24 AM,14.436,21.636,39.3
20629,06/23/21 01:59:24 AM,18.036,28.872,50.5
20630,06/23/21 02:00:24 AM,21.636,32.472,40.7
20631,06/23/21 02:01:24 AM,16.848,24.048,53.3
20632,06/23/21 02:02:24 AM,16.848,20.448,37.9
20633,06/23/21 02:03:24 AM,18.036,21.636,35.1
20634,06/23/21 02:04:24 AM,19.224,25.236,37.9
20635,06/23/21 02:05:24 AM,15.624,18.036,50.5
20636,06/23/21 02:06:24 AM,18.036,27.648,47.7
20637,06/23/21 02:07:24 AM,19.224,26.460,33.7
20638,06/23/21 02:08:24 AM,19.224,31.248,46.3
20639,06/23/21 02:09:24 AM,15.624,24.048,32.3
20640,06/23/21 02:10:24 AM,20.448,24.048,39.3
20641,06/23/21 02:11:24 AM,12.024,15.624,49.1
20642,06/23/21 02:12:24 AM,15.624,21.636,39.3
20643,06/23/21 02:13:24 AM,15.624,19.224,40.7
20644,06/23/21 02:14:24 AM,10.836,15.624,22.5
20645,06/23/21 02:15:24 AM,13.212,19.224,46.3
20646,06/23/21 02:16:24 AM,19.224,34.848,25.3
20647,06/23/21 02:17:24 AM,15.624,21.636,43.5
20648,06/23/21 02:18:24 AM,19.224,30.060,40.7
20649,06/23/21 02:19:24 AM,24.048,34.848,21.1
20650,06/23/21 02:20:24 AM,19.224,32.472,56.2
20651,06/23/21 02:21:24 AM,12.024,16.848,33.7
20652,06/23/21 02:22:24 AM,18.036,26.460,37.9
20653,06/23/21 02:23:24 AM,25.236,40.860,1.4
20654,06/23/21 02:24:24 AM,13.212,19.224,39.3
20655,06/23/21 02:25:24 AM,19.224,26.460,14.0
20656,06/23/21 02:26:24 AM,18.036,26.460,47.7
20657,06/23/21 02:27:24 AM,21.636,32.472,44.9
20658,06/23/21 02:28:24 AM,19.224,25.236,39.3
20659,06/23/21 02:29:24 AM,24.048,37.260,36.5
20660,06/23/21 02:30:24 AM,30.060,38.484,29.5
20661,06/23/21 02:31:24 AM,26.460,43.272,49.1
20662,06/23/21 02:32:24 AM,27.648,55.296,37.9
20663,06/23/21 02:33:24 AM,26.460,42.084,40.7
20664,06/23/21 02:34:24 AM,26.460,33.660,43.5
20665,06/23/21 02:35:24 AM,28.872,44.496,14.0
20666,06/23/21 02:36:24 AM,14.436,19.224,44.9
20667,06/23/21 02:37:24 AM,24.048,32.472,355.2
20668,06/23/21 02:38:24 AM,18.036,22.860,40.7
20669,06/23/21 02:39:24 AM,12.024,21.636,21.1
20670,06/23/21 02:40:24 AM,18.036,21.636,46.3
20671,06/23/21 02:41:24 AM,15.624,21.636,9.8
20672,06/23/21 02:42:24 AM,6.012,10.836,22.5
20673,06/23/21 02:43:24 AM,9.612,15.624,50.5
20674,06/23/21 02:44:24 AM,13.212,18.036,46.3
20675,06/23/21 02:45:24 AM,16.848,22.860,19.7
20676,06/23/21 02:46:24 AM,12.024,15.624,44.9
20677,06/23/21 02:47:24 AM,20.448,37.260,37.9
20678,06/23/21 02:48:24 AM,19.224,26.460,53.3
20679,06/23/21 02:49:24 AM,24.048,32.472,49.1
20680,06/23/21 02:50:24 AM,21.636,26.460,36.5
20681,06/23/21 02:51:24 AM,26.460,37.260,43.5
20682,06/23/21 02:52:24 AM,18.036,24.048,18.3
20683,06/23/21 02:53:24 AM,16.848,21.636,39.3
20684,06/23/21 02:54:24 AM,16.848,21.636,15.4
20685,06/23/21 02:55:24 AM,14.436,16.848,15.4
20686,06/23/21 02:56:24 AM,16.848,26.460,47.7
20687,06/23/21 02:57:24 AM,22.860,32.472,43.5
20688,06/23/21 02:58:24 AM,26.460,32.472,35.1
20689,06/23/21 02:59:24 AM,19.224,26.460,43.5
20690,06/23/21 03:00:24 AM,25.236,50.508,57.6
20691,06/23/21 03:01:24 AM,21.636,30.060,36.5
20692,06/23/21 03:02:24 AM,27.648,40.860,8.4
20693,06/23/21 03:03:24 AM,19.224,34.848,50.5
20694,06/23/21 03:04:24 AM,21.636,28.872,66.0
20695,06/23/21 03:05:24 AM,20.448,27.648,49.1
20696,06/23/21 03:06:24 AM,18.036,28.872,46.3
20697,06/23/21 03:07:24 AM,16.848,27.648,46.3
20698,06/23/21 03:08:24 AM,16.848,21.636,40.7
20699,06/23/21 03:09:24 AM,19.224,22.860,42.1
20700,06/23/21 03:10:24 AM,24.048,31.248,28.1
20701,06/23/21 03:11:24 AM,25.236,36.072,25.3
20702,06/23/21 03:12:24 AM,25.236,34.848,29.5
20703,06/23/21 03:13:24 AM,14.436,20.448,50.5
20704,06/23/21 03:14:24 AM,12.024,16.848,39.3
20705,06/23/21 03:15:24 AM,15.624,19.224,56.2
20706,06/23/21 03:16:24 AM,20.448,27.648,47.7
20707,06/23/21 03:17:24 AM,27.648,37.260,36.5
20708,06/23/21 03:18:24 AM,25.236,32.472,37.9
20709,06/23/21 03:19:24 AM,18.036,22.860,44.9
20710,06/23/21 03:20:24 AM,19.224,38.484,36.5
20711,06/23/21 03:21:24 AM,16.848,33.660,50.5
20712,06/23/21 03:22:24 AM,20.448,37.260,39.3
20713,06/23/21 03:23:24 AM,18.036,22.860,43.5
20714,06/23/21 03:24:24 AM,16.848,21.636,32.3
20715,06/23/21 03:25:24 AM,19.224,33.660,19.7
20716,06/23/21 03:26:24 AM,25.236,32.472,54.8
20717,06/23/21 03:27:24 AM,27.648,34.848,51.9
20718,06/23/21 03:28:24 AM,24.048,32.472,42.1
20719,06/23/21 03:29:24 AM,27.648,33.660,44.9
20720,06/23/21 03:30:24 AM,27.648,31.248,50.5
20721,06/23/21 03:31:24 AM,24.048,26.460,33.7
20722,06/23/21 03:32:24 AM,20.448,24.048,47.7
20723,06/23/21 03:33:24 AM,19.224,25.236,39.3
20724,06/23/21 03:34:24 AM,18.036,24.048,49.1
20725,06/23/21 03:35:24 AM,18.036,24.048,42.1
20726,06/23/21 03:36:24 AM,19.224,31.248,53.3
20727,06/23/21 03:37:24 AM,28.872,31.248,39.3
20728,06/23/21 03:38:24 AM,31.248,38.484,36.5
20729,06/23/21 03:39:24 AM,30.060,37.260,43.5
20730,06/23/21 03:40:24 AM,24.048,31.248,42.1
20731,06/23/21 03:41:24 AM,28.872,38.484,46.3
20732,06/23/21 03:42:24 AM,26.460,32.472,43.5
20733,06/23/21 03:43:24 AM,21.636,26.460,39.3
20734,06/23/21 03:44:24 AM,20.448,39.672,51.9
20735,06/23/21 03:45:24 AM,26.460,45.684,23.9
20736,06/23/21 03:46:24 AM,15.624,25.236,51.9
20737,06/23/21 03:47:24 AM,20.448,33.660,36.5
20738,06/23/21 03:48:24 AM,20.448,25.236,59.0
20739,06/23/21 03:49:24 AM,22.860,32.472,46.3
20740,06/23/21 03:50:24 AM,19.224,22.860,35.1
20741,06/23/21 03:51:24 AM,21.636,32.472,26.7
20742,06/23/21 03:52:24 AM,18.036,22.860,29.5
20743,06/23/21 03:53:24 AM,21.636,39.672,59.0
20744,06/23/21 03:54:24 AM,14.436,24.048,51.9
20745,06/23/21 03:55:24 AM,22.860,28.872,21.1
20746,06/23/21 03:56:24 AM,14.436,19.224,42.1
20747,06/23/21 03:57:24 AM,21.636,26.460,43.5
20748,06/23/21 03:58:24 AM,22.860,30.060,53.3
20749,06/23/21 03:59:24 AM,18.036,25.236,50.5
20750,06/23/21 04:00:24 AM,16.848,25.236,49.1
20751,06/23/21 04:01:24 AM,19.224,32.472,28.1
20752,06/23/21 04:02:24 AM,16.848,31.248,37.9
20753,06/23/21 04:03:24 AM,24.048,30.060,32.3
20754,06/23/21 04:04:24 AM,25.236,36.072,14.0
20755,06/23/21 04:05:24 AM,32.472,45.684,22.5
20756,06/23/21 04:06:24 AM,20.448,28.872,42.1
20757,06/23/21 04:07:24 AM,25.236,31.248,40.7
20758,06/23/21 04:08:24 AM,21.636,36.072,36.5
20759,06/23/21 04:09:24 AM,24.048,38.484,47.7
20760,06/23/21 04:10:24 AM,19.224,22.860,47.7
20761,06/23/21 04:11:24 AM,20.448,26.460,30.9
20762,06/23/21 04:12:24 AM,18.036,27.648,44.9
20763,06/23/21 04:13:24 AM,19.224,28.872,37.9
20764,06/23/21 04:14:24 AM,25.236,34.848,28.1
20765,06/23/21 04:15:24 AM,20.448,27.648,44.9
20766,06/23/21 04:16:24 AM,18.036,26.460,54.8
20767,06/23/21 04:17:24 AM,19.224,26.460,50.5
20768,06/23/21 04:18:24 AM,16.848,19.224,29.5
20769,06/23/21 04:19:24 AM,16.848,20.448,66.0
20770,06/23/21 04:20:24 AM,12.024,15.624,33.7
20771,06/23/21 04:21:24 AM,12.024,21.636,33.7
20772,06/23/21 04:22:24 AM,18.036,24.048,37.9
20773,06/23/21 04:23:24 AM,19.224,27.648,29.5
20774,06/23/21 04:24:24 AM,16.848,21.636,54.8
20775,06/23/21 04:25:24 AM,16.848,25.236,35.1
20776,06/23/21 04:26:24 AM,20.448,28.872,49.1
20777,06/23/21 04:27:24 AM,15.624,21.636,47.7
20778,06/23/21 04:28:24 AM,22.860,38.484,29.5
20779,06/23/21 04:29:24 AM,8.424,13.212,54.8
20780,06/23/21 04:30:24 AM,7.200,10.836,339.7
20781,06/23/21 04:31:24 AM,8.424,12.024,28.1
20782,06/23/21 04:32:24 AM,18.036,25.236,67.4
20783,06/23/21 04:33:24 AM,18.036,21.636,54.8
20784,06/23/21 04:34:24 AM,8.424,13.212,28.1
20785,06/23/21 04:35:24 AM,10.836,19.224,43.5
20786,06/23/21 04:36:24 AM,16.848,26.460,35.1
20787,06/23/21 04:37:24 AM,13.212,16.848,59.0
20788,06/23/21 04:38:24 AM,13.212,19.224,37.9
20789,06/23/21 04:39:24 AM,13.212,24.048,42.1
20790,06/23/21 04:40:24 AM,21.636,28.872,19.7
20791,06/23/21 04:41:24 AM,12.024,25.236,42.1
20792,06/23/21 04:42:24 AM,21.636,31.248,0.0
20793,06/23/21 04:43:24 AM,16.848,33.660,29.5
20794,06/23/21 04:44:24 AM,9.612,20.448,44.9
20795,06/23/21 04:45:24 AM,9.612,15.624,54.8
20796,06/23/21 04:46:24 AM,12.024,20.448,67.4
20797,06/23/21 04:47:24 AM,10.836,19.224,42.1
20798,06/23/21 04:48:24 AM,15.624,24.048,29.5
20799,06/23/21 04:49:24 AM,16.848,26.460,14.0
20800,06/23/21 04:50:24 AM,18.036,27.648,39.3
20801,06/23/21 04:51:24 AM,14.436,19.224,23.9
20802,06/23/21 04:52:24 AM,13.212,25.236,63.2
20803,06/23/21 04:53:24 AM,14.436,21.636,74.4
20804,06/23/21 04:54:24 AM,13.212,21.636,60.4
20805,06/23/21 04:55:24 AM,10.836,16.848,60.4
20806,06/23/21 04:56:24 AM,15.624,28.872,75.8
20807,06/23/21 04:57:24 AM,10.836,22.860,54.8
20808,06/23/21 04:58:24 AM,19.224,25.236,64.6
20809,06/23/21 04:59:24 AM,21.636,31.248,64.6
20810,06/23/21 05:00:24 AM,25.236,33.660,64.6
20811,06/23/21 05:01:24 AM,21.636,34.848,61.8
20812,06/23/21 05:02:24 AM,26.460,31.248,68.8
20813,06/23/21 05:03:24 AM,25.236,32.472,63.2
20814,06/23/21 05:04:24 AM,26.460,31.248,61.8
20815,06/23/21 05:05:24 AM,26.460,30.060,56.2
20816,06/23/21 05:06:24 AM,22.860,36.072,61.8
20817,06/23/21 05:07:24 AM,25.236,38.484,63.2
20818,06/23/21 05:08:24 AM,20.448,30.060,59.0
20819,06/23/21 05:09:24 AM,18.036,28.872,63.2
20820,06/23/21 05:10:24 AM,21.636,34.848,61.8
20821,06/23/21 05:11:24 AM,19.224,33.660,36.5
20822,06/23/21 05:12:24 AM,19.224,33.660,59.0
20823,06/23/21 05:13:24 AM,12.024,16.848,44.9
20824,06/23/21 05:14:24 AM,13.212,16.848,60.4
20825,06/23/21 05:15:24 AM,10.836,14.436,39.3
20826,06/23/21 05:16:24 AM,9.612,13.212,49.1
20827,06/23/21 05:17:24 AM,13.212,20.448,71.6
20828,06/23/21 05:18:24 AM,22.860,31.248,78.6
20829,06/23/21 05:19:24 AM,18.036,31.248,63.2
20830,06/23/21 05:20:24 AM,15.624,21.636,42.1
20831,06/23/21 05:21:24 AM,15.624,20.448,59.0
20832,06/23/21 05:22:24 AM,19.224,24.048,68.8
20833,06/23/21 05:23:24 AM,16.848,22.860,60.4
20834,06/23/21 05:24:24 AM,19.224,22.860,61.8
20835,06/23/21 05:25:24 AM,8.424,13.212,59.0
20836,06/23/21 05:26:24 AM,12.024,19.224,61.8
20837,06/23/21 05:27:24 AM,10.836,16.848,37.9
20838,06/23/21 05:28:24 AM,13.212,19.224,14.0
20839,06/23/21 05:29:24 AM,10.836,19.224,23.9
20840,06/23/21 05:30:24 AM,14.436,20.448,25.3
20841,06/23/21 05:31:24 AM,18.036,24.048,26.7
20842,06/23/21 05:32:24 AM,18.036,33.660,40.7
20843,06/23/21 05:33:24 AM,24.048,31.248,23.9
20844,06/23/21 05:34:24 AM,14.436,22.860,21.1
20845,06/23/21 05:35:24 AM,12.024,15.624,44.9
20846,06/23/21 05:36:24 AM,16.848,21.636,64.6
20847,06/23/21 05:37:24 AM,28.872,36.072,59.0
20848,06/23/21 05:38:24 AM,28.872,34.848,64.6
20849,06/23/21 05:39:24 AM,20.448,26.460,67.4
20850,06/23/21 05:40:24 AM,24.048,27.648,61.8
20851,06/23/21 05:41:24 AM,28.872,33.660,59.0
20852,06/23/21 05:42:24 AM,27.648,31.248,61.8
20853,06/23/21 05:43:24 AM,33.660,38.484,51.9
20854,06/23/21 05:44:24 AM,28.872,36.072,59.0
20855,06/23/21 05:45:24 AM,36.072,40.860,54.8
20856,06/23/21 05:46:24 AM,31.248,37.260,49.1
